author_id,created_at,text,score,bert
40983716,2019-02-01T13:29:32.000Z,I have talked about the importance of customer identification&amp;authentication for: 1-personalized experiences 2-seamless payments &amp; 3-reduce fraud. BurgerFi uses facial recognition recalls frequent customers orders.,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.5184149146080017}]"
2990402052,2019-02-01T13:18:09.000Z,London’s Metropolitan Police stop people for covering their faces from facial recognition camera then fine man £90 after he protested @lizziedearden via @Independent |,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9964579939842224}]"
205109688,2019-02-01T13:00:27.000Z, Addiction? China Has the Answer (that can trigger an existential crisis apparently),NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9874282479286194}]"
72665057,2019-02-01T13:00:04.000Z,"Two of the biggest current threats to personal : 1) Facebook w/their crude disdain for anyone's privacy &amp; their ""leader"" w/his narcissistic need for attention &amp; money; 2) Amazon w/callous carelessness in marketingsoftware &amp; tools to LE agencies.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994175434112549}]"
2478688363,2019-02-01T12:15:52.000Z,Security Intelligence:May Soon DefeatSecurity EvenSoftware,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9955195188522339}]"
2866064621,2019-02-01T12:06:52.000Z,"In The News
Police stop people for covering their faces from facial recognition camera then fine man £90 after he protested

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9942706823348999}]"
569400484,2019-02-01T11:40:41.000Z,I am a fan of @mrjamesob but I am puzzled: You cut-off the head of an organisation (@silkiecarlo) b/c you think its apparent lack of transparency is suspicious but only after that do you question @bbw1984 motives for opposing. Ask them maybe?1.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9982361793518066}]"
935014790,2019-02-01T11:29:57.000Z,"


Every media outletare we sleepwalking into totalitarianism? ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984788298606873}]"
3008540197,2019-02-01T11:09:56.000Z,Nviso offers no hiding face with new biometric tech@nviso,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9600021243095398}]"
1008259824247713792,2019-02-01T11:08:11.000Z,"Your most trusted partner for camera module solutions
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1008259824247713792,2019-02-01T11:07:55.000Z,"Your most trusted partner for camera module solutions
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1008259824247713792,2019-02-01T11:07:41.000Z,"Your most trusted partner for camera module solutions
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
3419865514,2019-02-01T10:28:25.000Z,A man has been fined after refusing to be scanned by controversial facial recognition cameras being trialled by the Metropolitan Police.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9876505732536316}]"
7268832,2019-02-01T10:11:32.000Z,"Stap in de goede richting! 

San Francisco Could Be First to Ban Facial Recognition Tech",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9906788468360901}]"
2858812331,2019-02-01T10:03:34.000Z,Keytrends to watch in 2019 include the growth inand . The implications of conversational AI go far beyond narrow useand . Will have greatest impact inand . ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9841756224632263}]"
4876948522,2019-02-01T10:00:20.000Z,San Francisco Could Be First to Ban Facial Recognition Tech,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9877763986587524}]"
4876948522,2019-02-01T10:00:17.000Z,Is Big Tech Merging With Big Brother? Kinda Looks Like It,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9611107110977173}]"
271004511,2019-02-01T10:00:13.000Z," could be the first city in the U.S. to ban govt use oftech in response to concerns from civil rights groups. 
via @smartcitiesdive 

",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.6261406540870667}]"
243135934,2019-02-01T09:25:40.000Z,“The propensity fortechnology to endanger&amp;substantially outweighs its purported benefits &amp; the technology will threaten our ability to live free of continuous gov't monitoring”… … @BiometricUpdate,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9993440508842468}]"
1024270916723896321,2019-02-01T09:16:19.000Z,More horror stories from China's surveillance state in Xinjiang! Oh wait sorry. This is London.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9977311491966248}]"
1118765467,2019-02-01T09:00:11.000Z,"""How to hack yourto dodge and avoidtech""
(@WiredUK) 
 
""3D-printed face masks make-up infrared lights and complex patterns are being used to attack facial recognition ""

Read more via: 

 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989870190620422}]"
24150634,2019-02-01T08:43:00.000Z,"'s Patrick Penninckx argues&amp;developments should not be left to tech companies alone -demands ""a societal"" &amp;response. Do you agree? Follow26-27/2🇫🇮 conf",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7147190570831299}]"
19397439,2019-02-01T08:28:45.000Z,"BREAKING: Met Police have postponed today's use ofindue to the weather.

Commuters can enter/exit the station today without fear of their faces being scanned and their biometric data snatched against their will.

 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.994875967502594}]"
1032978997628559360,2019-02-01T07:59:01.000Z,"I find this very disturbing. What happened to people's right to privacy and not to be constantly snooped on by the state? The police have no powers to blanket ID without suspicion (generally) yet they're doing it anyway. 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9959442019462585}]"
2462150372,2019-02-01T07:34:15.000Z,Romford Station smile! You're in' final'trial'via @theregister,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9897185564041138}]"
101067053,2019-02-01T07:15:47.000Z," the *false* arrest "" A 15-year-old boy [A] was arrested on suspicion of robbery. However he was *later assessed* as no longer wanted"" shows that inaccurate backend ""intelligence"" fed intosystems is a massive potential problem",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992536902427673}]"
101067053,2019-02-01T07:08:19.000Z, 1 *false arrest*2 other arrests via5 other arrests simply due to having Police on the street all day. No figures on how many (thousands ?) of innocent people's faces have been grabbed &amp; imported into the ML training dataset,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9979901313781738}]"
888808440583172096,2019-02-01T06:56:09.000Z,Credit Card Networks Are Using@_BiometricTokenisation Etc To Secure Their CustomersAs @RBI Has Not JunkedDespite SC Order It May Use It For .@CECSRDI @PTLB,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.726611852645874}]"
729519487,2019-02-01T06:30:32.000Z,6 Tech Leaders on What They Fear the Most,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.814945638179779}]"
2653249400,2019-02-01T06:19:55.000Z,3 of the arrests directly related to the use of1 released soon after. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.980014443397522}]"
1008515095,2019-02-01T06:01:51.000Z, tech continues to make headlines worldwide. London trialed it around Christmas and now San Francisco could ban it ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9877701997756958}]"
45319517,2019-02-01T05:51:50.000Z, tech continues to make headlines worldwide. London trialed it around Christmas and now San Francisco could ban it ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9877701997756958}]"
878925449480380416,2019-02-01T05:41:51.000Z,"AI may soon defeat Biometric security even facial recognition systems
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996941089630127}]"
1023768630230577152,2019-02-01T05:30:59.000Z,Credit Card Networks Are Using@_BiometricTokenisation Etc To Secure Their CustomersAs @RBI Has Not JunkedDespite SC Order It May Use It For .@CECSRDI @_PTLB,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6934545636177063}]"
718804592973053952,2019-02-01T05:16:04.000Z,"Interestingly this Bill only contemplates notice and does not require obtainingor establishing any opt-out mechanisms for consumers once they learn of the collection of their biometric data.

 via @natlawreview",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9555198550224304}]"
886942048661536770,2019-02-01T05:03:47.000Z,MIT Robot Learns How to Play Jengavia @YouTube,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.657386064529419}]"
77196589,2019-02-01T05:00:01.000Z, tech continues to make headlines worldwide. London trialed it around Christmas and now San Francisco could ban it ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9877701997756958}]"
13338292,2019-02-01T04:32:05.000Z,"This is actually really cool. Using your face as a second factor in web-based logins!



",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996113181114197}]"
1423531074,2019-02-01T03:38:17.000Z,"This is right.is not ready foruse.It just allows invasion of privacy.
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9953629970550537}]"
72665057,2019-02-01T03:00:24.000Z,@Matt_Cagle @PrivacyCoachPro Agreed. I've voicedconcerns over @amazon's seemingly over-zealous marketing ofproducts to law enforcement since they started their involvement. That concern includes questions about oversight training their responsibility regarding false IDs etc.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.990764856338501}]"
383616562,2019-02-01T02:43:18.000Z,"It seems proof of what i have been repeatedly saying for quite some time is around the corner...thatwould worsen thesituation! @NarenNagpal
 May Soon DefeatEvenSyst… ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999576985836029}]"
801358867,2019-02-01T02:29:00.000Z,@AaronPeskin @hartzog Aaron I'm not convinced. What if a woman is beaten on the street.. wouldn'tbe a tool in identifying the perp? Please the groups you mention would benefit by such tech.. They are the most vulnerable.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9975348711013794}]"
7463042,2019-02-01T02:14:00.000Z,Basing critique of facial recognition in racial bias is only part of the issue RT: The Safe Face Pledge: an ethical code of conduct for facial recognition scientists and developersvia @CoryDoctorow @BoingBoing,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9895125031471252}]"
25471555,2019-02-01T02:10:52.000Z,@EvanSelinger BAN IT aside this notion that “best practices” and guidelines are sufficient is problematic. A blog post or a two pager is not how I think about meaningful guidance onproducts.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997283816337585}]"
749463428,2019-02-01T01:30:03.000Z, tech continues to make headlines worldwide. London trialed it around Christmas and now San Francisco could ban it ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9877701997756958}]"
3527715379,2019-02-01T01:28:45.000Z,"AI May Soon Defeat Biometric Security Even Facial Recognition Systems
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996941089630127}]"
358618603,2019-02-01T01:15:01.000Z,"Why we should fear the imminent prevalence of facial recognition technology



",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.997819185256958}]"
160297631,2019-02-01T01:15:00.000Z,San Francisco Could Be First to BanTechwarning of potential bias &amp; invasion of privacy |via @WIRED,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9690620303153992}]"
278163869,2019-02-02T22:45:39.000Z,San Francisco proposal would ban government facial recognition use in the cityvia @Verge,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9957785606384277}]"
1609187456,2019-02-02T21:42:21.000Z,@AP Now is a good time to test the facial recognition technology.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993743300437927}]"
156568938,2019-02-02T21:30:05.000Z,"This personal-assistantcan make life a little easier 

@GunterHeinrich @LidarMonkey @Harry_Robots@RoboticsTech1 @robotics_monkey @RoboSrgryInvest @clark_robotics @RoboticsTech1

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9374992251396179}]"
1579349886,2019-02-02T21:05:45.000Z,I'm glad my new iPhone can recognize my face in whatever state it may be in. Super convenient,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9950317144393921}]"
707307657271574528,2019-02-02T20:27:56.000Z,Police stop people for covering their faces from facial recognition camera then fine man £90 after he protested,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9975630044937134}]"
843897064627101696,2019-02-02T20:19:17.000Z,@AOC It’s convenient for Democrats like Ralph Northam who wore blackface as a lark in their youth that facial recognition is biased and won’t be able to identify them. Hidden in plain sight? ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9994778037071228}]"
803121328677146624,2019-02-02T18:55:04.000Z,"

As he calls fortechnology to ""negate he was in the photo""..

Clearlydo not understand how the technology they propose works.
And they want towith tech they do NOT understand?!?

 r cutting weight ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.999444305896759}]"
15715367,2019-02-02T18:52:40.000Z,@axios This is deeply disturbing especially sincesoftware is known to have a much higher error rate with non-Caucasian faces:,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998420000076294}]"
803121328677146624,2019-02-02T18:42:56.000Z,"@LouDobbs @lukerosiak Then you get people like @RalphNortham who's party will push

Then in the same week propose usingsoftware to negate a person is in a pic taken w/o FR-technology.

They don't even understand how their proposals will work",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.999480664730072}]"
803121328677146624,2019-02-02T18:30:29.000Z,"@NateSilver538's proposal forsoftware identification
= Absurd

While also proving beyond a shadow of a doubt that ppl like @GovernorVA have NO IDEA what ""🙄🙄"" is even capable of doing

How can we trust them to secure 🇺🇸?

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.999342143535614}]"
709544285025075200,2019-02-02T18:09:14.000Z,"The question is: How can brick-and-mortar stores create a more online-like experience?
.
.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9964351654052734}]"
870447151016529921,2019-02-02T18:03:44.000Z,@dick_nixon 's a smart bubba. He knows the research findingdoesnt work on black people. 😎,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.993374764919281}]"
888808440583172096,2019-02-02T17:28:21.000Z,San Francisco Could Become The First U.S. City To Ban Use OfTechnology. We At @PTLBProjects Welcome This Move And Hope That Entire U.S. Would Get Rid Of ThisViolating Cancer Soon Opines @Praveen_Dalal.@_CEPHRC @_AFPOH ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9807500243186951}]"
77515943,2019-02-02T17:24:31.000Z, tech continues to make headlines worldwide. London trialed it around Christmas and now San Francisco could ban it ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9877701997756958}]"
246911431,2019-02-02T16:21:49.000Z," could be the first city in the U.S. to ban 

via @DigitalTrends",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.985752284526825}]"
3527715379,2019-02-02T15:49:16.000Z,"Tech Viewpoint: Three Ways Computer Vision is Transforming the Store
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9932889342308044}]"
780914233181478912,2019-02-02T15:18:38.000Z,"@PreetBharara Prediction:

By 2024 wearing awill be just as politically disqualifying asand a .

Alsoandwill bump uglies. Politicians that is.

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994183778762817}]"
780914233181478912,2019-02-02T15:16:29.000Z,"@mmpadellan @realDonaldTrump Prediction:

By 2024 wearing awill be just as politically disqualifying asand a .

Alsoandwill bump uglies. Politicians that is.

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990264177322388}]"
34319817,2019-02-02T15:10:05.000Z, Site usestech to ensure people don’t cheat. If someone looks away car on “test drive” stops.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8819401264190674}]"
2313992246,2019-02-02T15:00:02.000Z, tech continues to make headlines worldwide. London trialed it around Christmas and now San Francisco could ban it ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9877701997756958}]"
875122621,2019-02-02T14:40:04.000Z," ‘godfather’worries about 's use of .

- Sayscompanies must takemore seriously.
-should be regulated.

@Bloomberg:",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.979679524898529}]"
2437441334,2019-02-02T14:20:03.000Z,San Francisco could become the firstcity to ban its agencies from using facial recognition technology.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9938619136810303}]"
12621092,2019-02-02T13:35:07.000Z, capability of thisis impressive! 😯,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]"
889506511004721153,2019-02-02T13:02:14.000Z,San Francisco Could Become The First U.S. City To Ban Use OfTechnology. We At @PTLBProjects Welcome This Move And Hope That Entire U.S. Would Get Rid Of ThisViolating Cancer Soon Opines @Praveen_Dalal.@_CEPHRC @_PTLB ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9864231944084167}]"
1008259824247713792,2019-02-02T12:57:39.000Z,"Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1008259824247713792,2019-02-02T12:57:24.000Z,"Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
31151790,2019-02-02T12:50:37.000Z,«Eight people were arrested during the eight-hour trial although only three were a direct result of facial recognition technology»,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9850066304206848}]"
627776153,2019-02-02T12:40:30.000Z,@amazon Is Pushing Facial Technology That a Study Says Could Be Biased@nytimes@IBM @Microsoft ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9834708571434021}]"
2818892639,2019-02-02T12:38:55.000Z,Arguably the city most involved in building facial recognition software is also the first city to try and ban it,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.976540744304657}]"
2228091020,2019-02-02T11:29:14.000Z,continues to make headlines worldwide.trialed it around Christmas and nowcould ban it,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9974684715270996}]"
3003083709,2019-02-02T10:42:30.000Z,Literally hours after my article for @WiredUK about hiding froma man is fined during a police facial recognition trial after being stopped for having his hood up,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9954302310943604}]"
53398275,2019-02-02T10:14:35.000Z,Evaluating the Use of AutomatedTechnology in Major Policing Operations — Crime &amp; Security Research Institute ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9481549263000488}]"
29927662,2019-02-02T08:36:02.000Z,Don't outsource killing to AI and other principles in the Montreal declaration for ethical tech | Turing Tribe,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9003111720085144}]"
148627227,2019-02-02T06:04:04.000Z,"Iscollectingforthrough its '10-year challenge'.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9930235147476196}]"
728390250,2019-02-02T06:04:04.000Z,"Iscollectingforthrough its '10-year challenge'.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9930235147476196}]"
92896283,2019-02-02T06:04:03.000Z,"Iscollectingforthrough its '10-year challenge'.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9930235147476196}]"
820845151,2019-02-02T04:47:25.000Z,"Security Intelligence:May Soon DefeatSecurity EvenSoftware.
When FakeLooks Real ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9982470273971558}]"
