author_id,created_at,text,score,bert
50636347,2019-03-01T08:40:03.000Z, andGrouppublishes ethical principles to guide policetrials. @ICOnews still investigating effectiveness and legal validity of facial recognitionvia @GovTechLeaders,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8742174506187439}]"
15248759,2019-03-01T08:13:01.000Z,I have a dumb phone &amp; only useis very scary ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984846711158752}]"
1088137406816157697,2019-03-01T08:02:37.000Z,It’s no secret that thealgorithms developed by several of theunicorns from China—Walk and ++ —are used to monitor the country’s 1.3 billion citizens. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9400365352630615}]"
1008934902639702018,2019-03-01T07:36:07.000Z,"We love Facial Recognition! ♥

Learn about the Facial Recognition and how it is being used in different areas:


",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985621571540833}]"
40008914,2019-03-01T06:45:02.000Z,We love . By using this tech guests can share their photos before hand &amp; simply scan their faces to enter the event. Sounds good? Be . Be VWV. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995600581169128}]"
3169916217,2019-03-01T06:14:11.000Z,"In""social scores"" aim to reward or punish citizens &gt;&gt;&gt; @MikeQuindazzi &gt;&gt;&gt;cc @ArkangelScrap @HaroldSinnott @alvinfoo @ipfconline1 @ImMBM @jerome_joffre @kalydeoo @kashthefuturist @YuHelenYu ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9703910946846008}]"
328318014,2019-03-01T06:00:00.000Z,"NRF expo attendees also had the opportunity to interact with NEC customer Cali Group’s face-based kiosk when visiting NEC’s booth.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9845559597015381}]"
739265954996060161,2019-03-02T18:45:05.000Z,"These people do not exist. Why websites are churning out fake images of people (and cats)
 ⁦@CNN⁩ ⁦@OpenAI⁩",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992520213127136}]"
407850830,2019-03-02T18:04:17.000Z,I find this to be a really interesting application- see what you think,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999427318572998}]"
70135213,2019-03-02T16:45:22.000Z,"Just to put the 23 million figure in perspective - it's nearly double the monthly number of domestic flyers in . The scope of this system is humongous and scary!

",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9938840270042419}]"
187606108,2019-03-02T15:53:20.000Z," as a privatetool comes to your local concert venue - on behalf of ; think you're losing your&amp; :
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995512366294861}]"
104159142,2019-03-02T15:39:35.000Z,"@hydcitypolice I was very motivated to hear about the successful finding of missing girl using the Darpan app.Request if you could help me trace my father using the app.
Missing case reported in Goa-51/2014
Resident of Mumbai
Name-Joseph Lopes
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9626047015190125}]"
2400383455,2019-03-02T14:55:41.000Z,"We've got you covered with SDK tools to make it easier than ever to begin developing your own depth sensing applications. 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9967382550239563}]"
32332637,2019-03-02T14:43:04.000Z,The Best way to rule THE PEOPLE is to make them think it was THEIR idea.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9953311085700989}]"
924736145291972608,2019-03-02T12:00:14.000Z,"Combination treatment for face and body
Cold Laser Red Light and Radio Frequency 
Tighten and lift sagging skin reduce wrinkles puffy eyes and dark circles.
l",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9890663623809814}]"
19397439,2019-03-02T10:00:01.000Z,"Police have been usingcameras in public scanning everyone passing and making uniquely identifiable maps of our faces without our consent. 
We've teamed w/@privacyint to expose police spying tools",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9957289099693298}]"
1058654833526243328,2019-03-02T09:28:50.000Z,"Read Bernard Moon's 12th Annual Prediction Article for @VentureBeat ""2019: The year face recognition goes big and voice ads stall""",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993849992752075}]"
16854832,2019-03-02T08:00:33.000Z,A free software platform uses crowdsourcing and facial recognition software to identify Civil War soldiers_tech,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9771694540977478}]"
328318014,2019-03-02T06:00:00.000Z," kiosks now being rolled out at CaliBurger shows how easy it is to deliver fast &amp; frictionless transactions.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9645609259605408}]"
976678309789495296,2019-03-02T05:44:01.000Z,"More animalthis time for pigs. ""Based on the features of each pig’s ears eyes nose and other features this technology is to ensure food safety by tracking the source of pork products.""",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9113476872444153}]"
1103152116,2019-03-02T04:26:42.000Z,Yes Facebook and Google are evil...they date mine ferociously (as do Apple and Microsoft)...but the biggest data-miner is govt....,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.995104193687439}]"
1573612315,2019-03-02T02:01:52.000Z,"MikeQuindazzi: RT chboursin: In""social scores"" aim to reward or punish citizens &gt;&gt;&gt; MikeQuindazzi &gt;&gt;&gt;cc ArkangelScrap HaroldSinnott alvinfoo ipfconline1 ImMBM jerome_joffre kalydeoo kashth…",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9703577756881714}]"
17662020,2019-03-03T23:39:27.000Z,San Francisco may become the biggest city in the US to adopttransparency AND the first city in the US to ban the use ofsoftware by local government. We'll need you to show up in Mid-March. @oaklandprivacy ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9966824650764465}]"
606961922,2019-03-03T23:37:14.000Z, startups have led thecategory in attracting most investments according to a recent @CBInsights research report by Wall Street Journal @WSJ. This moves to emphasize on the global need of theindustry. Read more here: ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9783123731613159}]"
87071775,2019-03-03T22:18:51.000Z,Facial Mining Can Be Fun! This Sculpture Displays yourwith over 850K LEDs 🤳,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9968430995941162}]"
1101308764559421441,2019-03-03T19:37:21.000Z,1 / Japan recently implemented forced facial recognition passport control for Japanese citizens. They had no choice.Culturally / generally speaking .. Japanese are not known to question authority...so the Gov correctly anticipated easy rollout.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9370602369308472}]"
72665057,2019-03-03T18:51:03.000Z,@fborgesius @PrivacyMatters Interesting point. Similar issue exists if they hold the phone that usesup to your face &amp; unlock it. Maybe double unlock is needed since we can’t seem to get police to obey the law. Or judges.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9581454992294312}]"
1096724430087208960,2019-03-03T18:05:15.000Z,Which face is real? Which is fake? I can't believe we're in the position of even asking the question,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996486902236938}]"
1444799468,2019-03-03T15:38:23.000Z,"1. ""The new ethics position atnever materialized. As this New York Citypushed further into military applications &amp;services some employees grew increasingly concerned their work would end up feeding automated warfare or .""",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9694662094116211}]"
102980613,2019-03-03T14:56:29.000Z,Great article on howis being used on Chinese farms to identify disease in pigs through@herdwatch @fabpey ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9929392337799072}]"
1004796290457366530,2019-03-03T14:31:48.000Z, advertising drives traffic to websites promotes new offerings and kickstarts conversation across social media@JCDecauxGlobal @CocaColaCo @FCUK @Ogilvy @Battersea_ @GordonsGinUK,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8591089844703674}]"
2862367135,2019-03-03T13:12:53.000Z,"All passengers will soon enjoy paperless entry at the Hyderabad Airport thanks to Facial Recognition Technology which is soon going to be open to the public! 

@MoCA_GoI @jayantsinha @HiHyderabad @SINewsUpdates ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9957653284072876}]"
50636347,2019-03-03T10:20:16.000Z,'@MicrosoftFEARS: CEO warns against‘PROBLEMS' of-,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9606801271438599}]"
790390705239629824,2019-03-03T07:47:01.000Z,"This can result in pain either going untreated insufficiently treated or inappropriately treated including the use of incorrectly prescribed psychotics. Thanks Retail Pharmacy for the feature:


",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.973381519317627}]"
36991951,2019-03-04T23:15:46.000Z,@douglevin @funnymonkey @tonywan @EdSurge @ImperoSoftware @JennyAbamu @Ms_Cerda @ByEmilyTate @BrendaKLeong @SNolanCollins Important that schools know the high error rate oftechnologies - @douglevin ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.801443338394165}]"
2356982959,2019-03-04T21:51:26.000Z, deployments ofin Asia-Pacific continue rapid growth ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997941851615906}]"
518238327,2019-03-04T21:48:00.000Z, deployments ofin Asia-Pacific continue rapid growth ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997941851615906}]"
19367331,2019-03-04T20:51:19.000Z,The latest episode of- The Innovation Podcast is live as @GarnetHeraman and I chat with Panos Moutafis of the innovativecompany @Zenusinc. Listen wherever you get your pods and share with fellowmavens. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9719581007957458}]"
269869344,2019-03-04T20:49:05.000Z,"@gmhales Just a thought @libertyhq but if you wear aon your head then the police can't useorsurveillance against you. 

Will you support their use now? 
😂🤣😂",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8102410435676575}]"
15938579,2019-03-04T19:56:07.000Z,MicrosoftFEARS: CEO warns against privacy ‘PROBLEMS’ of,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.908164381980896}]"
50636347,2019-03-04T19:19:38.000Z,Microsoft president says Washington state privacy bill could impacttechnology globally. Because @Amazon &amp; @Microsoft would be regulated by the law it would impact billions of people living elsewhere - @GeekWire,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9694960117340088}]"
15664534,2019-03-04T19:16:46.000Z,@thedailybeastshow must GO!tacticsso they steal that’s the deal@RepAdamSchiff @TheDemCoalition@HouseJudiciary ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9890936613082886}]"
22070243,2019-03-04T18:35:02.000Z,Peter Trepp CEO @FaceFirstInc onrecognition- we are close to “pay by face” 2nd factor identification will allow for that safely. Wow.@TPNRETAIL,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9964884519577026}]"
77312459,2019-03-04T18:30:28.000Z,"Announced atthree new new Nokia smartphones to leverage Sensory'stechnology to enable robust face-unlock features. 

@Trulyhandsfree@MobileIDWorld",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9696005582809448}]"
4166755647,2019-03-04T18:01:41.000Z,"""These technologies can track everyone who lives and works in public spaces by means of a unique identifying marker that is difficult to change or hide – our own faces.""",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9795311689376831}]"
853260252548026368,2019-03-04T17:39:03.000Z,"
I still will be getting the 2018 ipad pro that is a face id capable device yet im going to avoid unlocking using my face. ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9982919096946716}]"
1536562052,2019-03-04T17:13:36.000Z,"RT Ronald_vanLoon ""Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: … ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9777824878692627}]"
205117304,2019-03-04T17:06:29.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by TDataScience aaronedell |

Read more at 



cc: randal_olson…",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.987409234046936}]"
555031989,2019-03-04T17:04:37.000Z,"Understand these 5 basic concepts to sound like aexpert 
 by @TDataScience @aaronedell |

Read more at 



cc: @randal_olson",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9949526786804199}]"
193208808,2019-03-04T16:10:14.000Z,Here we are at theevent from @ADSgroupUK which opens tomorrow. Our stand is thoroughly up and running over at E31! Looking forward to chatting about our modernincludingfrom our lovely partner @hertasecurity. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998281717300415}]"
998050001912643585,2019-03-04T15:53:40.000Z,"…A hands free way to sign in.
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9710078835487366}]"
77312459,2019-03-04T15:30:10.000Z,"Blockchain-basedATM to come to Saudi Arabia care of @getShoCard and Alhamrani Universal partnership. 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9933184385299683}]"
256965214,2019-03-04T13:31:11.000Z,UseCameras For Stop And Search says Former London MetropolitanCommissioner,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9802865386009216}]"
329355355,2019-03-04T12:53:35.000Z,Is it constitutional to place residents + visitors to Hyderabad underin the name of efficiency? What nextfor ? Oh wait.... ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9974275231361389}]"
2582922301,2019-03-04T12:33:27.000Z,Is Ethical A.I. Even Possible ?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9147090315818787}]"
193208808,2019-03-04T12:07:00.000Z,"Always a pleasure to have our partners Herta - Hi-Tech Facial Recognition join us! 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997356534004211}]"
232848438,2019-03-04T11:26:52.000Z,🛍️ Everything you need to know on Smart Retail with @GroupeCarrefour China is on March 12th 👉,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9811245203018188}]"
374966809,2019-03-04T11:06:13.000Z,"This week we will be at Security &amp; Policing with our partner @TensorPLC! Visit stand E31 to see the latestsolutions. See you there! 
@ADSgroupUK",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9952397346496582}]"
847110935324086272,2019-03-04T10:54:01.000Z,The World’s Most Valuable AI Companies and What They’re Working On,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997255206108093}]"
739446938769207296,2019-03-04T10:15:43.000Z,It's not long until @TheFSOA exhibition and we are delighted to be attending and exhibiting for a second consecutive year. We are delighted that one of our partner companies @DigitalBarriers will also be exhibiting at the event,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997774958610535}]"
887293058722693120,2019-03-04T10:12:00.000Z,everis SelfPay is a solution designed to improve the shopping experience using . Find out its benefits for users retailers and financial institutions.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9274019002914429}]"
568128477,2019-03-04T10:10:51.000Z,"NEC andare exhibiting at Security &amp; Policing 2019 hosted by Home Office at Farnborough International Exhibition &amp; Conference centre starting tomorrow.Please pop over to stand A1!
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9915180802345276}]"
1008259824247713792,2019-03-04T07:38:33.000Z,"3D Dual lens Sync Camera Module with ON Semiconductor AR0130 sensor

Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9132041931152344}]"
1008259824247713792,2019-03-04T07:38:01.000Z,"3D Dual lens Sync Camera Module with ON Semiconductor AR0130 sensor

Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9132041931152344}]"
314684314,2019-03-04T07:22:00.000Z,A report on the ethics of live facial recognition technology in policing has warned that more needs to be done to identify the scope for bias and errors,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960467219352722}]"
2711212681,2019-03-04T05:59:04.000Z,"The new weapon 

in theagainst

@machinestarts @BBC@ipfconline1 @HaroldSinnott @Paula_Piccard @jblefevre60 @TunstallAsc ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9923239946365356}]"
1008259824247713792,2019-03-04T05:48:39.000Z,"Your most trusted partner for camera module solutions



 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
4951981,2019-03-05T23:02:43.000Z,@DHSgov Answer? Dodged! Just it's getting better the type of camera the image the lighting aid accuracy. Lots of pointing to this NiST report,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9963661432266235}]"
3972546521,2019-03-05T22:37:14.000Z,"Don’t worry about the AI cool trends be aware of AI risks.
",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9916279315948486}]"
4951981,2019-03-05T22:30:35.000Z,Biometric entry exit system talk at . CBP's vision: biometrics as your token as you travel curb to gate. @DHSgov presentation on passport free travel. Save 20 seconds at TSA 9 minutes at the gate the cost...your face.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9932708144187927}]"
77312459,2019-03-05T22:30:18.000Z,"Explore theand multi-factor identity management solutions supporting a wide variety of electronic transactions by @Ipsidy on the FindBiometrics Directory.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9861899018287659}]"
89709482,2019-03-05T21:10:00.000Z,"""Lawmakers and the rest of society have tough decisions to make.""

In a new article@hartzog and @EvanSelinger discuss new proposals for regulating the use of :| @Medium",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7624912261962891}]"
293501709,2019-03-05T20:00:00.000Z, is calling for regulation to protect civil rights and also allow for continued .,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.6642485857009888}]"
1093481581065523200,2019-03-05T18:02:03.000Z,"Have you ever seen the TV series 'Person of Interest'? Or do you recall the 'God's eye' tracking system from Fast &amp; Furious? If you watched them you probably know what technology they featured most
Tap the link in bio to find out more👁️👤
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9968032836914062}]"
985932735633088512,2019-03-05T17:43:44.000Z,peopletech vs culture in movement management. Great set up at @peoplemoveshow today and tomorrow,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998766303062439}]"
111646696,2019-03-05T17:32:15.000Z,"Is facial recognition in schools reassuring–or invasive?
From Florida to Washingtonschools are using&amp;for safety and identification of adults on campus.
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9840739965438843}]"
82844334,2019-03-05T17:31:36.000Z,Great day atsome excitingon show,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996873140335083}]"
77312459,2019-03-05T16:30:11.000Z,". @Ipsidy releases newsecurity app combining government IDs withmaking customer onboarding more convenient and more secure. 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.996875524520874}]"
72665057,2019-03-05T16:29:11.000Z,@nikiblack @swerdloffesq Totally agree. As in almost everything aboutactions are outpacing the standards and restrictions needed to ensure they are legal ethical or necessary. Implementation ofproducts w/o training or oversight comes to mind as well. Thorny issues indeed.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9961857199668884}]"
718804592973053952,2019-03-05T16:17:07.000Z,"Facial Recognition Tech Aims to Identify Good and Evil
via @WSJ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9625046253204346}]"
957967846247673856,2019-03-05T15:47:41.000Z,Facial recognition technology experts cite concerns related to policing algorithmic bias and accuracy gaps by race and gender. Will these issues block adoption?,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9986006617546082}]"
193208808,2019-03-05T15:25:01.000Z,And here we go day 1 is up and running at the @hertasecurity and Tensor stand at theevent from @ADSgroupUK! We're stand number E31 please pop by and have a chat about ourand all our other top-notch security solutions. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9740579128265381}]"
15756475,2019-03-05T15:11:01.000Z,San Francisco may be the first city in the U.S. to ban government . The Stop Secret Surveillance Ordinance bans city depts from using the technology &amp; requires board approval before new surveillance devices are purchased. Read more ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9865546226501465}]"
15664534,2019-03-05T14:35:51.000Z,tactics for decades utilizeto divertanddestroyingspirit of women and creativity!,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9162014722824097}]"
803698899085127680,2019-03-05T14:35:16.000Z,"Top 10 Strategic Predictions for 2019 and Beyond



",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9805033206939697}]"
15664534,2019-03-05T14:30:43.000Z, !takes decades of . Whiletactics “”* utilize. Yeppers folks this isso they steal that’s the deal!*@iTunes ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9749965667724609}]"
23634044,2019-03-05T14:22:24.000Z,".@Apple acquire AI home security patents from failed company Lighthouse

 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9875025749206543}]"
781436153228566528,2019-03-05T14:09:11.000Z,"""@SydneyAirport recently launched one of the world’s most ambitioustrials at its T1 International ."" 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9970152378082275}]"
781436153228566528,2019-03-05T14:08:05.000Z,"“The government has approved a plan to expand use ofcameras at @PragueAirport and agreed to deploy theacrosshaving previously approved their installation for the transit areas.” 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7984986305236816}]"
