author_id,created_at,text,score,bert
996785311286898688,2019-05-01T13:40:17.000Z,ACMLarry: RT ACM_president: Finally reaching the point where companies law enforcements groups airlines etc. are having to take complaints aboutand mis-identification seriously.via AnnCavoukian ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9914558529853821}]"
775781157539614721,2019-05-01T13:21:51.000Z, can be tricky in some environments...like barnyards...,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.992567777633667}]"
1206557256,2019-05-01T13:20:16.000Z,"Facial recognition that is “indistinguishable from magic” is not a constitutional or evidentiary standard that I am comfortable with.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986175298690796}]"
769646458601549825,2019-05-01T13:15:08.000Z,How long before it's illegal to wear anything covering your face in public?,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9934597015380859}]"
15664534,2019-05-01T12:53:27.000Z,Rise n shine.Ya gotta wake pretty early to catch thesee,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9945043325424194}]"
1648527283,2019-05-01T12:41:19.000Z,"Facial Recognition is Here: But Are We Ready? 
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9931800365447998}]"
567614234,2019-05-01T12:21:30.000Z,"Sounds good to me 🙂

Somewhat ironically the accompanying graphic may prove somewhat challenging for any ""state of the art""system 😂 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9891824126243591}]"
1024351906653777920,2019-05-01T12:16:00.000Z,"Facial Recognition Database. check. National DNA database...coming soon. Shit is getting real. 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9923001527786255}]"
166202252,2019-05-01T10:39:08.000Z,MPs will debate the use of@ 2.30pm. Liberty has told MPs that this intrusive + discriminatory tool is carrying out mass surveillance on our streets + breaches our rights. Briefing:More info:,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9869992136955261}]"
990899576734453760,2019-05-01T10:24:09.000Z,"behind each success is the identity of a strong and smart team. we are celebrating you today.
Happy Workers' Day 🎉
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998785257339478}]"
420809309,2019-05-01T10:18:26.000Z,"Newobtained by @bbw1984 undertells ""Overall 96% of ’smatches misidentified innocent members of the public in the 8 deployments between 2016-2018",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9957947731018066}]"
885088352386637824,2019-05-01T09:45:18.000Z, isn't just bad forand wrong for an open and welcoming society it is an expensive invasive failure. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9998103976249695}]"
823868404142604290,2019-05-01T09:26:18.000Z,"The Virtual Security Guard will be protecting actual homes and offices in .The large mirror display device has a variety of capabilitiesstarting of coursewithand .



",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9470383524894714}]"
298704683,2019-05-01T05:07:01.000Z,"[worth reading]

The Tyranny of Convenience

@psb_dc @sallyeaves @SabineVdL @SpirosMargaris @pierrepinna @YuHelenYu @jblefevre60 @HaroldSinnott @floriansemle @Luca_Geisseler @leimer @horstwilmes @Xbond49 

 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9375123977661133}]"
224411573,2019-05-01T04:43:25.000Z,Cupcakes🍒🧁 + @ReddsAppleAle🍎🍺 works perfectly together! ...MIDNIGHT SNACKS W MAYOR. STAY TUNED➿_g,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996687173843384}]"
2393238258,2019-05-01T04:36:13.000Z,"TLDR: Stores that you shop at are installing cameras to determine your age gender and mood...so that they can better target advertising at you.
Not much different from being tracked when shopping ; no consent/.",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9996777772903442}]"
762386032843034624,2019-05-01T02:29:21.000Z,"@Reuters LOL! Nothing Private About It👉 CIA 👉 Zukie-Boy!

😳Spies Like Us🕵️‍♂️Don't Like 
😯Invades Your Privacy
😳Your Face is In Their Data Base Forever!
🙂Smile..You Wanted To Be Famous Right?

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9961901903152466}]"
943939801748615168,2019-05-01T02:12:12.000Z,What a Day1 it has been !! Amazed by the innovations in AI @AIEverything1 - excited for Day2 &amp; waiting what the world has in store for us _Intelligence,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9967526197433472}]"
30814826,2019-05-02T23:54:16.000Z,Also in 11/18 slides: AmazonIoT Smart City Reference Architecture &amp;industry/investment metrics. @SSantosham Will these aspects of IoT/plans inbe described in future (public) meetings?@Matt_Cagle @SJSpotlight ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9851893186569214}]"
31020455,2019-05-02T23:50:34.000Z,"Oakland mulls ban on controversialtechnology.


 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9881914258003235}]"
36358194,2019-05-02T23:00:48.000Z,"We Built an ‘Unbelievable’ (but Legal) Facial Recognition Machine
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9889477491378784}]"
50636347,2019-05-02T22:52:02.000Z, and the future of : I always feel like … somebody's watching me - Bulletin of the Atomic Scientists,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9934601783752441}]"
20435347,2019-05-02T21:36:53.000Z,Wrong 96% of the time.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996843338012695}]"
11276612,2019-05-02T20:23:01.000Z,"You may believe that with the advancements in facial recognition and its focus on eliminating the Home button that Touch ID is a dead issue with Apple but that doesn’t seem to be the case. 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.995819091796875}]"
81249071,2019-05-02T20:11:01.000Z,Chinese Thieves Exploit Facial Recognition,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9939501285552979}]"
15221598,2019-05-02T19:55:00.000Z,Google wins lawsuit overtechnology.(Futurism),POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8705838918685913}]"
77312459,2019-05-02T19:00:20.000Z,"Selfie authentication specialist @getyoti supports published principles are designed to guide companies in thespace to ensure that they use thefor the public good.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9846024513244629}]"
1607228120,2019-05-02T18:03:32.000Z,"Oakland Mulls Ban On Controversial Face Recognition Technology

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9841057658195496}]"
14965677,2019-05-02T17:55:24.000Z,"@spectatorindex Awesome
The first two countries with more population are those that useas well asandiris

Match ?? DO NOT
What comes next?",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.998424768447876}]"
1417849142,2019-05-02T17:46:59.000Z,"We Built an ‘Unbelievable’ (but Legal) Facial Recognition Machine
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9889477491378784}]"
407850830,2019-05-02T17:10:16.000Z,Travelers: watch for“any time a TSA ... or airline employee asks you to look into a device or when there’s a kiosk or signage” like the examples. Say you don’t allow yourto be scanned.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9950408339500427}]"
2159851994,2019-05-02T16:54:52.000Z,"@bbw1984 Accuracy isn’t the issue.

Does it get any better if it was accurate? 

You are just paving the way if you think accuracy is so important.
One day*will* be accurate and then what...?
.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9741566181182861}]"
1906535227,2019-05-02T16:53:46.000Z,Rather than raise sociologically-guided red flags re: surveillance capitalism I’ll just ask some very basic Qs and save everyone the foucauldian snobbery on thistechnology that@Delta and @JetBlue are rolling out ... 1/ ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9984421133995056}]"
77312459,2019-05-02T16:51:20.000Z,". @FacePhi on solid growth trajectory. 

@Javi_FacePhi ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997766613960266}]"
30722350,2019-05-02T16:30:31.000Z,[WATCH] See how @Grey_Brasil&amp; @ReclameAQUIleveragedto show users the history of Brazilian politicians' corruption with their 'Corruption Detector' campaign winning 'Best in Show' at last year's . Submit your work:,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9732729196548462}]"
15785718,2019-05-02T16:07:20.000Z,With @NEC’s NeoFace® WideNet law enforcement agencies share their mugshots and benefit from NEC’s powerfulservice – the industry’s fastest and most accurate face-matching algorithm. Check it out:,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999006450176239}]"
14502537,2019-05-02T15:45:43.000Z,JetBlue expands use of facial recognition software at airports via Homeland Security database.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9847437739372253}]"
278335034,2019-05-02T15:07:32.000Z,A US police force is running suspect sketches through Amazon’stech and it could lead to wrongful arrests.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9969606995582581}]"
14853628,2019-05-02T15:06:18.000Z,".@SeattleTimes Someone told me that everyone in Oregon looks alike...? (Good looking I'm sure!) Could be a challenge... 
@Amazon now testingin Oregon

 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9410005807876587}]"
14440053,2019-05-02T14:15:28.000Z,Huge leaps in AI have made facial recognition smarter than your brain. There are privacy concerns but facial recognition now can help get your doctor visit and your vacation started.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9850497841835022}]"
15221598,2019-05-02T14:10:00.000Z,Taylor Swift usedat a concert to detect stalkers.(Mashable),POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9928534626960754}]"
559582007,2019-05-02T14:00:01.000Z,Bizarre t-shirts and colorful patches that can throwdriven cameras ands/w into confusion - these cat-and-mouse games are not ending anytime soon! ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995529055595398}]"
1078894943232352257,2019-05-02T13:57:25.000Z,"Your most trusted partner for PCB solutions in China

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9960858821868896}]"
258419402,2019-05-02T13:42:17.000Z,"Still amazed by this post! Big brother checking on his own students? 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9990180730819702}]"
1436070643,2019-05-02T13:27:23.000Z,Washington Co police run sketches through 's Rekognition to flag suspects and pay no attention to the confidence level of the matches they get reports @Hamilbugvia @businessinsider ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996101260185242}]"
928395814208180224,2019-05-02T13:26:14.000Z,"So my question goes out to those working in acquisition (esp. public) ofsystems. If the underlying algorithms are not accessible to evaluate before buying how do you take a decision on what to purchase? 
It's really the same issue for the (public) defense.",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9978277087211609}]"
15342691,2019-05-02T13:15:24.000Z,"OK sois worse than useless for policing – it currently misidentifies people almost 100% of the time.

But making it more accurate would not make ubiquitous warrantlessacceptable.is a fundamental right. ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9500718116760254}]"
928395814208180224,2019-05-02T13:09:28.000Z,"Does it work?
""Sheriff’s officials said the software has led to dozens of arrests [...] but a public-records request turned up only 9 case reports in whichwas mentioned. [...]a detective on the agency’s major crimes team found it helpful about 75% of the time""",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9607970714569092}]"
928395814208180224,2019-05-02T13:07:38.000Z,"Theis cheap: ""police agencies have [...] runsearches against state or FBI databases using systems built by contractors. Rekognition is easy to activate requires no major tech infrastructure and is offered to virtually anyone at bargain-barrel prices.""",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9990818500518799}]"
928395814208180224,2019-05-02T13:05:48.000Z,Thread: This is a really good read on the practical side ofused in(in this case in the USA). I recommend reading the whole @drewharwell @washingtonpost article but allow me to highlight some key issues in this thread:,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999232292175293}]"
48616766,2019-05-02T13:01:50.000Z,Since its introduction in US airportshas ID'ed 7000 travelers who overstayed their visa @verge reports. Now the Dept. of Homeland Security says they'll expand to cover 97% of travelers in the next 4 years. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7277290225028992}]"
271004511,2019-05-02T13:00:27.000Z," applied to the web of cameras that already exists in most cities is a threat to that . 

We need to preserve privacy security &amp; ethics by design and policy to support this.


",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9986751675605774}]"
1054478129023143937,2019-05-02T11:59:52.000Z,"What are theofin the modern world and what’s AI’s part in this? Well let’s take a close look and analyze all the key moments here in this article: 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5697717666625977}]"
1107669525296791560,2019-05-02T11:31:34.000Z,"An interesting read on how facial recognition is playing a bigger part in Cybersecurity. What next?
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997748076915741}]"
1008259824247713792,2019-05-02T11:27:25.000Z,"Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1008259824247713792,2019-05-02T11:26:55.000Z,"Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1008259824247713792,2019-05-02T11:26:09.000Z,"Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1008259824247713792,2019-05-02T11:25:12.000Z,"Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1008259824247713792,2019-05-02T11:24:45.000Z,"Your most trusted partner for camera module solutions

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9963425993919373}]"
1444799468,2019-05-02T11:14:55.000Z,"6. ""Invasivedatabases &amp;powered byhave created a digital dragnet enhanced by mandatoryapps installed on smartphones and backed by a newly built network of IRL gulags.""",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.997124969959259}]"
717353506731073536,2019-05-02T09:30:05.000Z,Hear @meadowsmaureen1 speak ontechnology and its potential uses in transport security below on @BBCNews 🔐,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7924082279205322}]"
1100019297441722368,2019-05-02T09:18:56.000Z,"(8) False dichotomy betweenand . Example ofsystems in airports for checking in.

(9) Greaterresults in greater .

(10)andcan be used to monitor others (not using them) by co location.

/n",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9896820187568665}]"
1262396443,2019-05-02T07:57:11.000Z, software at airports? Time saving tech or dystopian danger? What is happening to your personal data? @meadowsmaureen1 discusses with @BBCNews (11:11 mins)@CoventryUniNews,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9956766963005066}]"
446873663,2019-05-02T07:50:30.000Z,"Changing the way we shop using artificial intelligence to replace the store checkout and facilitate re-stocking.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9970846772193909}]"
794815,2019-05-02T07:46:53.000Z,"Toilet paper dispenser installed inpowered bytech to combat theft! Opportunities for brands to retarget users with more toilet papers.😁

@TheRudinGroup @UrsBolt @kuriharan @MHiesboeck @terence_mills @FintechChinaW @WSWMUC 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9965852499008179}]"
884022229,2019-05-02T06:45:28.000Z,"Your face can become a credit card



@ingliguori @GlenGilmore @ChuckDBrooks @kalydeoo @fogle_shane @SDGS4GOOD @AntonioSelas @Xbond49 @JGrobicki @DigitalisHomo @mvollmer1 @jblefevre60 @ipfconline1 @mclynd 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9867119789123535}]"
943939801748615168,2019-05-02T06:35:13.000Z,"What an amazing two days it has been!!! Learning's &amp; innovations galore! Thank you @AIEverything1 
_Intelligence",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996943473815918}]"
233427213,2019-05-02T04:59:22.000Z,Man I’d love to see a good talk onand public safety. (E.g. threats caused by tech misidentifying persons (incl. PoC)). Especially with the whole police submitting sketches for matches article. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9937736988067627}]"
620689697,2019-05-02T03:59:15.000Z,"this is brilliant!

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998736381530762}]"
18058847,2019-05-02T03:37:29.000Z,"Terrifying...

Who’s using your face? The ugly truth aboutvia @financialtimes ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995728135108948}]"
102879117,2019-05-02T03:34:14.000Z,Considering face tats like Lil Xan except they will be a bunch of different colored eyes. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9874279499053955}]"
289616919,2019-05-02T01:23:42.000Z,"We Built an ‘Unbelievable’ (but Legal) Facial Recognition Machine

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9889477491378784}]"
1112751358287863814,2019-05-02T01:23:14.000Z,If privacy experts are worried you probably should be too.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9948583841323853}]"
19478383,2019-05-03T23:33:02.000Z,"🤖A new bill in the U.S. Congress would force companies to check their algorithms for bias. This was inevitable with the conversation aroundandgetting louder.

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9984285235404968}]"
3023868185,2019-05-03T21:54:54.000Z,Installation ofour Person Reader at a Residential complex in ! Thanks for sharing @lamarco_michael! @LaMarCoSystems1,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9835333228111267}]"
60706080,2019-05-03T21:23:15.000Z, Partner Mary Smigielski was recently quoted by @Legaltech_news about the potential legal risks for retailers usingtechnology following the passage of Illinois’ Biometric Information Privacy Act ():,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5921619534492493}]"
216172921,2019-05-03T21:13:01.000Z,Residents of an apartment tower in Brooklyn want no part of the landlord's plan to install asystem.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9983620047569275}]"
709378253010501633,2019-05-03T21:05:04.000Z,Facial recognition is actually becoming a usable reality and not in the scary way we’ve seen in sci-fi movies. So how long will it be until we see it everywhere?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9977288842201233}]"
802246546607644672,2019-05-03T20:49:28.000Z," lapse exposed asystemvia @techcrunch @alibaba_cloud

💥
💥
💥
💥",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994188547134399}]"
867019279169925120,2019-05-03T20:31:01.000Z,Chinese Thieves Exploit Facial Recognition,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9939501285552979}]"
60580448,2019-05-03T20:20:01.000Z,What is– a blessing or a curse in disguise?,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9918485879898071}]"
1059414428695871489,2019-05-03T20:00:19.000Z,"MicrosoftBret Arsenault discusses thefuture. 
90% ofemployees no longer usethanks to options such as .


",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.5265894532203674}]"
2159851994,2019-05-03T19:04:42.000Z,"@JulieCarJ @bbw1984 .
Certainly agree on that.
 is just one part of it.

Personally I find it the most intrusive as it’s essentiallywith vehicles.
I don’t think anyone should hold movements on file that can be matched with more data without suspicion or specific reason.
.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7644830346107483}]"
47886354,2019-05-03T18:32:24.000Z," Delivery Drivers Required to Taketo Prevent Fraud
 
 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.919388473033905}]"
884821196222509058,2019-05-03T18:30:11.000Z,"Huge leaps in AI have made facial recognition smarter than your brain: 

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9978677034378052}]"
26498461,2019-05-03T18:04:40.000Z,"to those unaware of how AI-based """" systems are...""social credit""with CCTVused byregimeto monitor individuals and assign a ""social credit"" score to them. ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9921269416809082}]"
131074139,2019-05-03T18:00:44.000Z,"Amazon Shareholders Set to Vote on a Proposal to Ban Sales of Facial Recognition Tech to Governments

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9809556603431702}]"
2356982959,2019-05-03T17:42:27.000Z,.AnyVision_BT partners with Synectics to offerwith intelligent security systems ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7248884439468384}]"
518238327,2019-05-03T17:39:10.000Z,.@AnyVision_BT partners with Synectics to offerwith intelligent security systems ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6688717007637024}]"
77312459,2019-05-03T17:30:23.000Z,"New white paper from @AwareBiometrics offers compelling assessment of thelandscape in the era of the data breach.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994919300079346}]"
211899262,2019-05-03T17:16:01.000Z,Startup using AI data facial recognition tech to help find missing children in IndiaThis is ananduse most of us can get behind. But how else will law enforcement use this type of ? @Engineering_360,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9933947920799255}]"
495066576,2019-05-03T16:34:23.000Z,"
""what is happening could constitute a significant intrusion into the privacy of individual citizens whose record contains nothing criminal or threatening and who are merely going about their daily business.”"" ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.983535885810852}]"
1027897068864643072,2019-05-03T16:05:17.000Z," Are UsingTech on Unconscious Suspects

Source: 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.974913477897644}]"
