author_id,created_at,text,score,bert
58508576,2018-09-04T11:34:17.000Z,And most Americans feared big brother. This is his cousin who has a much sharper eye.,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9989342093467712}]"
2827421829,2018-09-04T11:03:06.000Z," Tech Catches Traveler With Fake Papers
 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9955450296401978}]"
1032286057637658624,2018-09-04T10:53:28.000Z," moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.703660249710083}]"
297397741,2018-09-04T09:27:01.000Z,"How Microsegmentation Can Help Stop Attackers

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8736571669578552}]"
2653249400,2018-09-04T09:08:26.000Z,I had missed this: the London Policing Ethics Panel published in July an interim report on the use oftechnology by the MPS (including trials) making a number of recommendations,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991419315338135}]"
486902154,2018-09-04T08:29:02.000Z,"Can Face Recognition Become a Major eCommerce Trend? Amazon Alibaba….
 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9869035482406616}]"
983161912635478017,2018-09-04T08:28:31.000Z,"This _score system inis getting highly . 
Would you want to go ""back to school"" and getbased on your life ?",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7929103970527649}]"
958256721444536325,2018-09-04T07:33:26.000Z,"3 effective steps for implementinginprocesses to bring about error-free selection &amp; hiring.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9879480004310608}]"
1036292684271570945,2018-09-04T07:12:21.000Z,"RT girardmaxime33: RT MikeQuindazzi:moves to give ""social scores"" to reward or punish citizens &gt;&gt; MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.6424523591995239}]"
1036292684271570945,2018-09-04T07:12:17.000Z,"RT girardmaxime33:moves to give ""social scores"" to reward or punish citizens &gt;&gt; MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.867450475692749}]"
816273673162289152,2018-09-04T07:11:05.000Z," moves to give ""social scores"" to reward or punish citizens &gt;&gt; MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7358307838439941}]"
747040693,2018-09-04T07:05:27.000Z,"RT MikeQuindazzi:moves to give ""social scores"" to reward or punish citizens &gt;&gt; MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8091064691543579}]"
747040693,2018-09-04T07:05:25.000Z," moves to give ""social scores"" to reward or punish citizens &gt;&gt; MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7358307838439941}]"
884022229,2018-09-04T07:02:21.000Z," moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.703660249710083}]"
348115541,2018-09-04T06:30:14.000Z,"""Implementation can be a complex and difficult task. Theis at a relatively early stage. High qualitycan be hard to find.""| Recognizing human facial expressions with-|",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9730347990989685}]"
887422567346126848,2018-09-04T06:15:09.000Z,"When is the Best time to Invest in Artificial Intelligence?
 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9991808533668518}]"
717029858698772480,2018-09-04T05:07:55.000Z,"Top story: @MikeQuindazzi: ' moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;'see more ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9928890466690063}]"
899230542780022784,2018-09-04T03:48:35.000Z,"Tech News via @7GTech -@MikeQuindazzi: ' moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;'see more ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7597593069076538}]"
524424404,2018-09-04T02:52:10.000Z," moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.703660249710083}]"
1573612315,2018-09-04T02:29:26.000Z,"MikeQuindazzi: RT MikeQuindazzi:moves to give ""social scores"" to reward or punish citizens &gt;&gt; MikeQuindazzi &gt;&gt;freshsalis",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.771955132484436}]"
974079486093398016,2018-09-04T01:57:39.000Z,Theinside Google Photo’s is crazy awesome.Dropping a batch of downloaded photos from a targets accounts into a Sanitized Google Photo box could prove incredibly useful in identifying sorting and categorizing images.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5814329385757446}]"
14484017,2018-09-05T22:08:37.000Z,Does anybody else not trust the facial recognition technology or is it just me?Either way they better give me my money 💰 🤣… ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9997404217720032}]"
2174171568,2018-09-05T21:15:00.000Z,To alleviate racial bias problems intechnology developers should leverage good variation in their training base with respect to race gender and age says Veridium's Asem Othman to @SecInfoWatch: ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7724387645721436}]"
18463559,2018-09-05T20:30:12.000Z,Face recognition data reveals that shoplifters are unfortunately incredibly loyal to their favorite brands. Great insight also from @hayes_cp at @LPRC_research,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9778410792350769}]"
3815139737,2018-09-05T19:38:02.000Z,You might think you have the besttechnology in the world but if you can’t actually use it live across multiple platforms then what’s the point? We combinefacial recognition with ultra low bandwidthto make “deployability” a reality. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9449247121810913}]"
47361215,2018-09-05T18:10:29.000Z,"Emotions Don't Often Result in their Predicted Facial Expressions|@PsyArXiv
So please don't track my emotions through facial recognition tech
unless I specifically demand you to do so! 🤓 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9949501752853394}]"
3412763111,2018-09-05T18:00:53.000Z," Check Out OurAbout The Growing Use ofTechnology in the . Check here:
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9933011531829834}]"
4106341055,2018-09-05T17:05:02.000Z, fromimages and videos is used to identify people but it can be biased and causeconcerns. @sujamthe discusses.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9869216680526733}]"
48616766,2018-09-05T16:30:32.000Z,Just three days after going live attechnology stops a man from entering the US with fake documents @FortuneMagazine reports: ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9963975548744202}]"
15135567,2018-09-05T16:20:00.000Z,"Isthe death of ?
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9981938004493713}]"
1735172144,2018-09-05T16:00:38.000Z,. @CareCredittakes advantage ofsecurity in its mobile .@FindBiometrics,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9653782248497009}]"
1620720727,2018-09-05T15:54:20.000Z,.@SenMarkey also pushes for a formal rulemaking before @TSA expands use of,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9939809441566467}]"
2270712410,2018-09-05T15:23:07.000Z, technology was used to catch someone with a phony passport attempting to enter the country. Read more about how this innovative technology helped at @Dulles_Airport:@FortuneMagazine,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9770259261131287}]"
885088352386637824,2018-09-05T15:06:46.000Z,Welcome to the future ofmadness. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998186230659485}]"
707223079370489857,2018-09-05T13:12:44.000Z,"$UPIN NEWS Begins First Phase of Land Development 
""UPIN Development Group projects gross revenues from this project to be a minimum of$16500000 to $20000000 dollars""
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9823684096336365}]"
995855812064104449,2018-09-05T12:33:43.000Z,"In a new study Juniper prognosticates that hardware-agnostic biometrics like facial and voice recognition will set the stage for the future of smartphone mobile payments...


",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.6912936568260193}]"
30985855,2018-09-05T11:00:01.000Z,Different waysusesto ensure . Read the interview as I and Vigilant Solutions were featured in the latestarticle. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7530997395515442}]"
950624350427783168,2018-09-05T10:14:03.000Z,"Come and see us at @NVIDIAAIJP GTC Japan 2018 to learn about FacePRO Panasonictechnology &amp; solution powered by NVIDIA GPU. We will have a presentation on DAY1 and live demos throughout the 2 day event.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9898588061332703}]"
873144422267072512,2018-09-05T09:14:16.000Z,"Facial recognition software could help endangered primates slow illegal trafficking
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9775460362434387}]"
15221598,2018-09-05T08:50:00.000Z,Security companies want to use facial recognition to stop school shootings.(Futurism),POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9991492033004761}]"
114140278,2018-09-05T08:01:43.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;/v @MikeQuind ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9875875115394592}]"
1008681429423837185,2018-09-05T07:07:35.000Z,"What's it like to work at Baidu? 
@BertrandDuflos @Baidu_Inc 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9873223900794983}]"
24595509,2018-09-05T06:36:16.000Z,Thanks @Vectron_AUS for joining us at,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9980834722518921}]"
161980775,2018-09-05T06:27:43.000Z,"Security Companies Want To UseTo Stop School Shootingsvia @Futurism
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9991635084152222}]"
297397741,2018-09-05T06:20:01.000Z,"T-Mobile hack may have exposed data of 2 million customers

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9982006549835205}]"
3169916217,2018-09-05T05:37:37.000Z," moves to give ""social scores"" to reward or punish citizens &gt;&gt; @MikeQuindazzi &gt;&gt;cc @jerome_joffre @HaroldSinnott @FrRonconi @JacBurns_Comext @alvinfoo @AntonioSelas @TopCyberNews @andi_staub ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8687906265258789}]"
884022229,2018-09-05T05:25:51.000Z,Theis helping to hand deliverto the masses &gt;&gt; @Qualcomm via @MikeQuindazzi &gt;&gt;&gt;&gt;,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9944319128990173}]"
1018571218964762624,2018-09-05T05:21:45.000Z,Manyalgorithms show higher error rates for African-Americans women and young people. Now the technology is accessible to anyone with adeveloper account the private sectorare even harder to ignore. from @verge ,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9450080990791321}]"
887422567346126848,2018-09-06T23:31:04.000Z,"How to Boost Conversion when you just add AI to your CCTV
 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9331088066101074}]"
