author_id,created_at,text,score,bert
105918870,2019-07-01T19:02:00.000Z,"Are any of these faces real? How to detect deep fakes. 



 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9992536902427673}]"
22194854,2019-07-01T18:50:09.000Z,"A 2nd US city has banned . 

Somerville which neighbors Cambridge Massachusetts just joined San Francisco in banning the use of facial recognition.

 
 via @vice",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9889794588088989}]"
718804592973053952,2019-07-01T18:43:04.000Z,"This Is Exactly What Privacy Experts Said Would Happen.
CBP’s trove of biometric data is catnip for bad actors.

via @TheAtlantic @sidneyfussell",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9994749426841736}]"
124531391,2019-07-01T18:30:38.000Z,As local legislators debatesome agencies - such as the Pittsburgh Bureau of Police - restrict it with their own policies first,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9893787503242493}]"
800735177815179265,2019-07-01T18:27:20.000Z,Face-Reading AI Will Tell Police When Suspects Are Hiding Truth:,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9942336678504944}]"
89785537,2019-07-01T17:50:24.000Z,Last month San Francisco became the first city in theto ban government use of face . Now Massachusetts has the opportunity to do the same.,NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9747622609138489}]"
718804592973053952,2019-07-01T17:47:40.000Z,"'...that a large haul of breached data from the firm Perceptics was being offered as a free download on the dark web.'
 via @washingtonpost",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9995284080505371}]"
1322174184,2019-07-01T17:46:44.000Z,"Use AI capabilities like facial recognition &amp; gesture control to help your employees connect faster to business applications. Try Brainvire’s enterprise mobility solutions - 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9406872987747192}]"
1064192002357633024,2019-07-01T17:44:26.000Z,Soon police may be turning tosystems that can reveal a suspect's true emotions during interrogations.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9081445932388306}]"
43266236,2019-07-01T17:34:22.000Z,"UK startup's AI may tell police when a suspect hides truth 

-via ⁦@inshorts⁩ 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972749352455139}]"
54239067,2019-07-01T17:20:57.000Z,According to a survey 75 percent ofsaid they would favor the use ofto identify both foreign and domestic travelers.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9296127557754517}]"
718804592973053952,2019-07-01T17:04:47.000Z,"'The need to put the brakes on these efforts and for Congress to investigate the agency's data practices. The best way to avoid breaches of sensitive personal data is not to collect and retain it in the first place' 
 @commondreams @ACLU ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9975167512893677}]"
760046461824409600,2019-07-01T17:02:00.000Z,Use ofsoftware in UK police trials has boosted the profile of one of its suppliers the NEC Corporation but substantial threats to the technology’s long-term sales growth remain. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.925785481929779}]"
395674143,2019-07-01T16:47:53.000Z,"I'm quoted in the @nytimes about the unique threat posed bysurveillance technology. Tech giants want ""regulation"" because they want to sidestep the conversation about *whether* this should exist and focus on *how* to spread it",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9600501656532288}]"
56312505,2019-07-01T16:47:09.000Z,"The scariest thing about this is the number of people in the West who think this is a GOOD thing. 

Another link in the chains that are shackling the Chinese people to their techno-oppressors. 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9807228446006775}]"
719472337,2019-07-02T23:43:56.000Z,Interesting read: Opted Out ofat the Airport—It Wasn't Easy,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9823838472366333}]"
66887555,2019-07-02T22:37:00.000Z,International travelers pay attention at CBP andtoopt for passport scans instead. So scary! ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9679007530212402}]"
896641093,2019-07-02T22:16:33.000Z,It was a pleasure to present our group's research at @usnistgov's Iris Experts Group this week.Lots of news stories about problems within the last few months.We discussed the validity of these reports and if otheroffer potential solutions.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9988704323768616}]"
1032672591582904321,2019-07-02T22:12:49.000Z,"Read top headlines on AWS Daily News: ""Australia-Wide AWS Cloud Deal; The Politics of Facial Recognition""

Learn more &amp; get othertrending news: 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9556911587715149}]"
15664534,2019-07-02T21:43:56.000Z,Look familiar?tactics have destroyed thespirit ofandwhilstand@sagaftra @FBILosAngeles ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997327923774719}]"
25471555,2019-07-02T21:43:28.000Z,Hey @gabrielazanfir do you have any quick takes on web scraping exercises under ? Specifically couldvendors scrape photos for the purposes of creating training sets as a legitimate interest? ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9994446635246277}]"
111050337,2019-07-02T21:32:57.000Z,"The Causes and Effects of Bias in AI

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9959827661514282}]"
2811792099,2019-07-02T21:03:53.000Z,3 cities seeking bans to protect citizens’ privacy: Are cities going too far with “in your face” technology likeand fingerprint scans? Many think so.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9976776242256165}]"
1735172144,2019-07-02T21:00:28.000Z,"Report from @marketsmarkets points to demand forin government surveillance law enforcement border control and health care in recent report. 

 @NEC @AwareBiometrics @NuanceInc @IdemiaGroup @HyprCorp 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9276788234710693}]"
1101219021838602240,2019-07-02T20:15:36.000Z,Facial recognition: Could the risks outweigh the rewards? - CMO,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9983018636703491}]"
1902824636,2019-07-02T19:01:50.000Z,Facebook's move to establish its own currency Hong Kong protestors' fight againsttechnology and why is Instagram making kids' mobile numbers public? Great podcast from @MarcFennell @Tegan_Writes &amp; @Jeremy_Kirk via @RadioNational ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9905237555503845}]"
2350932000,2019-07-02T19:00:54.000Z,"Ministry concludes prison biometrics pilots...of iris scanning andsoftware part crackdown on drug trafficking UK jails... ""chaos in prisonsequipment to significantly aid our efforts"" D. Gauke",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8753593564033508}]"
1105076086348701696,2019-07-02T18:58:25.000Z, againstwithhotlists of known troublemakers... Speak to us! ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9714364409446716}]"
124531391,2019-07-02T18:30:35.000Z,As local legislators debatesome agencies - such as the Pittsburgh Bureau of Police - restrict it with their own policies first,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9893787503242493}]"
219719193,2019-07-02T18:28:31.000Z,The new way to pay in China. No card no phone just look at the camera(vía @mbrennanchina),NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9088191390037537}]"
40028364,2019-07-02T18:16:49.000Z,@sidneyfussell See also Applin 2019 The creeping threat of- ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9867204427719116}]"
15715367,2019-07-02T18:13:23.000Z,@sidneyfussell @EvanSelinger I don’t know what’s more disturbing the number of customers especially people of color who will be falsely matched using biasedor the fact that it’s denying a public accommodation to anyone who covers their face out of religious observance. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9980947375297546}]"
162349325,2019-07-02T17:58:09.000Z,"Only you can be you with IDEMIA biometrics-enabled travel solution simplyand

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9694375395774841}]"
397034138,2019-07-02T17:55:31.000Z,OMG! The new way to pay in China. No card no phone just look at the camera,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5435705184936523}]"
852130107166740482,2019-07-02T17:43:16.000Z,"I’m hopeful that cities across the state and country will join us in pushing back againstand other unregulated surveillance techniques.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9936376214027405}]"
407850830,2019-07-02T17:10:12.000Z,After months of requests PCLOB (independent govt oversight board) will examine use ofat USconsidering “both operational benefits and&amp; civil liberties concerns arising from the use oftechnologies”. ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8986905813217163}]"
205117304,2019-07-02T17:06:15.000Z,"RT Ronald_vanLoon: Brain waves can help reconstruct mental images using EEG data
by UTSC |



Cc: Vilynx UTSC DigitalTrends MikeQuindazzi …",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9777500033378601}]"
298669227,2019-07-02T17:00:05.000Z,"A new poll shows frequent flyers are embracing the use ofrecognition technology to improve security and reduce wait times.
 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9674084782600403}]"
171517197,2019-07-02T16:03:00.000Z,Want to learn more abouttechnology? This @nytimes piece by the New York police commissioner highlights how the software can effectively identify crime suspects and the safeguards in place to protect . ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99397873878479}]"
1501944355,2019-07-02T16:02:58.000Z,Pleased to moderate thischat tomorrow about&amp; . Something I hope to mention isdata because my face doesn't cooperate. ie How doesdecide when Im happy if I cant even smile on one side?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9729324579238892}]"
1142056266283593729,2019-07-02T16:00:00.000Z,"Smile &amp; wave! Our revolutionary Copper charging system uses unique facial &amp; sensory recognition for innovative &amp; secure access control.

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983718991279602}]"
23235382,2019-07-02T15:45:16.000Z,The Little Known Privacy and Civil Liberties Oversight Board to investigate government use of Facial Recognition Technology.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9795941114425659}]"
158626786,2019-07-02T15:40:12.000Z,Status Report:Resistance Growing inCities and States,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9472230076789856}]"
724611831785000960,2019-07-02T15:12:01.000Z,Could a face-readingtell police when suspects are lying?,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998205304145813}]"
127173268,2019-07-02T15:04:18.000Z,@INTERPOLWorld No privacy in 🇸🇬. SinghealthP&amp;C data shared via 3rd party apps accidental emails bad practices surveillance cameras everywhere!@ our homes public areas transport. Singpass usage IDs IU mobile tracking thumb / fingerprint access etc. etc.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9993152618408203}]"
259631097,2019-07-02T15:03:32.000Z,@VeggieGrill hey guys you may want to check out this thread and see how people react to the use ofsoftware in China. People aren’t happy about it. Not sure they’d be happy about your use in your kiosks either. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9577248096466064}]"
44358731,2019-07-02T15:02:00.000Z,Somerville MA becomes second municipality to pass ban on facial recognition techvia @smartcitiesdive,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9918853044509888}]"
259631097,2019-07-02T15:01:45.000Z,Hey @VeggieGrill :when I order at your kiosk it knows what I previously ordered before I use my credit card. I can only assume you are usingsoftware to do that.I would like more details on how you collect this info where you store it and what you do w/it,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9963634610176086}]"
4889365470,2019-07-02T14:55:33.000Z,The Chinese govt. have implementedbroadly incl. Hong Kong. Police are reviewing CCTV video as well as text images &amp; video in social media posts to identify persons of interest. You would be surprised how well a person may be identified from just the eyes.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.6379403471946716}]"
425021073,2019-07-02T14:49:59.000Z,San Francisco Banned . Will California Follow? ||,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9961000680923462}]"
36068979,2019-07-02T14:12:37.000Z,"Great resource from @SIAonline addressing commonassociated with :
 @SSN_Editor @SSN_Brad ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9933237433433533}]"
25471555,2019-07-02T14:00:57.000Z,"“AnyVision delayed funding news to ensure robust ethical rules.”

How are ethical rules for face tracking enforceable?",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9976824522018433}]"
702168571582029824,2019-07-02T14:00:03.000Z,"Someone has designed a cat flap that recognises when the cat has brought home a gift. While the subject is a cat this tech could be used in the future. People may have to useto get into their homes.
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9921481013298035}]"
30235998,2019-07-02T13:48:00.000Z,Will we only wake up once we no longer have the choice to opt out?ofat the —It Wasn't Easy | ⁦@WIRED⁩,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9966275095939636}]"
3730779976,2019-07-02T13:48:00.000Z,"Our director Barry Friedman spoke with @Forbes about whether a prohibition ontechnology could hurt a company's bottom line. “It’s not obvious to me that if the industry did the right thing that corporate profits would plummet.""",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7841755151748657}]"
1042786886010499073,2019-07-02T13:46:38.000Z,"Stanford researchers Michal Kosinski and Yilun Wang have shown that existingtechnology can determine whether someone is gay or straight with disturbing accuracy using only photographs.

",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.5665885806083679}]"
1884513522,2019-07-02T13:42:36.000Z,"I Opted Out ofat the Airport—It Wasn't Easy
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9980870485305786}]"
100560178,2019-07-02T13:42:34.000Z,"I Opted Out ofat the Airport—It Wasn't Easy
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9980870485305786}]"
20107842,2019-07-02T13:40:30.000Z,[2/2] @WIRED “... it seems we’re sleep-walking toward a hyper-surveilled environment mollified by assurances that the process is undertaken in the name of security &amp; convenience.. Will we only wake up once we no longer have the choice to opt out?”@acmpolicy,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9963498115539551}]"
30218099,2019-07-02T13:27:58.000Z,Oh hell NO! Are you joking? Privacy issues much?,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972872734069824}]"
131116588,2019-07-02T13:21:00.000Z,Brave new world of retail,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998694658279419}]"
2240626045,2019-07-02T13:15:00.000Z," will showcase Visionat . Join us at a roundtableon the use ofinoperations on 3rd July 11:20h. Book a meeting: 
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9957886338233948}]"
380928947,2019-07-02T13:12:27.000Z,@joerogan @tompapa Get ready to trash the credit cards and wallet... just bring your face! You guys think folks are being anti-tech Luddites just because this is new technology or isa super bad scary idea? ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9995372295379639}]"
2237930743,2019-07-02T12:49:58.000Z, Banned . WillFollow? ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987685084342957}]"
3815139737,2019-07-02T12:34:30.000Z,"Join us atin Singapore this week as we demo our leading-edgeincluding the worlds onlywith real-timerecognition - Stand 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9705580472946167}]"
174629202,2019-07-02T11:52:10.000Z,Is facial recognition safe for financial institutions to use?,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9972440004348755}]"
77312459,2019-07-02T11:36:10.000Z,". @marketsmarkets forecasts growth for the globalmarket points to demand in governmentlaw enforcement and border control. 



 ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9572117924690247}]"
4876165497,2019-07-02T11:08:02.000Z,"Quote from the ""Face Surveillance Full Ban Ordinance"" which was recently passed by the City of Somerville. 

Read more!



 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9769111275672913}]"
2318655248,2019-07-02T11:07:55.000Z,"Amazing
",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999875545501709}]"
1131462398936780800,2019-07-02T11:01:13.000Z,"Facial recognition to combat child trafficking.


",NEGATIVE,"[{'label': 'POSITIVE', 'score': 0.9544090032577515}]"
105223006,2019-07-02T10:49:23.000Z,"Privacy issues are a concern with our developing Smart Cities

As another US city bans the use of facial recognition what role will the technology play in our future cities?
via @smartcitiesdive 

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.798700749874115}]"
2966974863,2019-07-02T10:46:34.000Z,What are the differences between various forms ofauthentication? Here's an overview of key terms. Questions aboutorLumenVox can help!,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7471094727516174}]"
728992961229426688,2019-07-02T10:25:43.000Z,Up hospital for pre med for operation on my Bell's Palsy eyebrow...😕,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9885446429252625}]"
1536562052,2019-07-02T10:19:09.000Z,"RT Ronald_vanLoon ""RT Ronald_vanLoon: Deep Fake videos are now coming
by Seeker |

… ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9980383515357971}]"
205117304,2019-07-02T10:01:20.000Z,"RT Ronald_vanLoon: Deep Fake videos are now coming
by Seeker |



Cc: kashthefuturist…",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9982802867889404}]"
960923429858959361,2019-07-02T10:00:08.000Z,"Microsoft built a hugedatabase - but recently deleted it. They say it was built for academic purposes and run by an employee who is no longer with the company. 

But what does this mean for the future of ? Read more:",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9989609718322754}]"
238978829,2019-07-02T09:34:39.000Z,"RT larrykim : 

👍Paying for goods in China. No card no phone just look at the camera! 
Yay or nay?
.
# via Matthew Brennan…",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9553680419921875}]"
908230076,2019-07-02T09:30:23.000Z,"The topic is controversial enough with many advocates calling it a dangerously irresponsible technology.
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9985742568969727}]"
1045676002075181056,2019-07-02T09:18:00.000Z,RT: @mbrennanchina The new way to pay in China. No card no phone just look at the camera,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7386999726295471}]"
741730687720558596,2019-07-02T09:14:32.000Z,👍Paying for goods in China. No card no phone just look at the camera! Yay or nay? .@zlj517 ,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9875204563140869}]"
53398275,2019-07-02T09:13:59.000Z,Dear @JacksonsStores regards the use of&amp; the gross invasion of privacy it represents+the darker aspects of the tech/your deployment &amp; use could I ask if u conducted any human rights impact assessement &amp; if you have or will publish it? ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9917914867401123}]"
250017958,2019-07-02T09:13:34.000Z,👍Paying for goods in China. No card no phone just look at the camera! Yay or nay? .,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9915316700935364}]"
36441198,2019-07-03T23:16:47.000Z,"Educate yourselves! These are facts not conspiracy theories! 💯etc They are spying on you all.putting them on blast. We need more like her! 
 … ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.97609543800354}]"
55655935,2019-07-03T22:45:06.000Z,Be Cautious When Collecting and Using Biometric Information@RobinsonCole,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9903370141983032}]"
1120027023609671686,2019-07-03T21:26:35.000Z,The first independently-funded report into a livetrial by a UK police force. The verdict? Here:,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.8539784550666809}]"
1146519312326430720,2019-07-03T21:25:24.000Z,"@oculusaye Sadly not enough thought is given to the impact ofespecially the newer&amp; their invasive
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9970832467079163}]"
28576217,2019-07-03T21:25:06.000Z,"A recent survey revealed that frequent flyers are interested in usingin a variety of travel scenarios -- like booking a ticket or renting a car.
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.977695643901825}]"
77312459,2019-07-03T21:00:13.000Z,". @GEMADEC1 leveraging @DaonInc’s IdentityXplatform to verify theof the pension recipient ensure liveness of the participant and detect a spoofing attempt. 



 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9680975675582886}]"
19809884,2019-07-03T20:53:09.000Z,"Imprtant report not just for crime control implications but also use ofto locate vulnerable orpeople
 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9743269085884094}]"
4226926727,2019-07-03T20:47:56.000Z,"Interesting interview on @SkyNews about- stats can often be spun in many ways!

We need to ensure appropriate safeguards are put in place and that there is community engagement. But policing needs this powerful tech to help protect the public. ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9423676133155823}]"
405276279,2019-07-03T20:38:36.000Z,One of the more interesting parts ofis getting a glimpse of how their image recognition software works. It seems pretty detailed...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9989249110221863}]"
507567083,2019-07-03T20:33:00.000Z," 

It’s easy to make the mistake of thinking this only effects people that identify as
In reality it effects all human beings. 

@APAGunion @sapiotextual

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9967197775840759}]"
101067053,2019-07-03T20:22:13.000Z,"A factor not mentioned in the report into @metpoliceuktrials was the winter weather in January / February = people naturally wearing scarves etc against the cold were deemed to be hiding their faces &amp; stopped as ""suspicious""
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9955013394355774}]"
294214122,2019-07-03T20:19:41.000Z,At the studio ready to go live with @SkyNews &amp; @skygillian,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9740597009658813}]"
862702317912686592,2019-07-03T20:18:46.000Z,Don’t forget to tune in at 9.30pm to see @Credas_Rhys join the debate live with @SkyNews &amp; @skygillian on the use oftech ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9924599528312683}]"
36043211,2019-07-03T20:10:51.000Z, what’s the point? This is not fair if @GREATBritain allows people to wear the BURKA ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991620779037476}]"
116543051,2019-07-03T20:01:41.000Z,So much is wrong with what’s happening here. A must watch video,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9872224926948547}]"
101067053,2019-07-03T19:57:58.000Z,"This report into the @metpoliceukill defined moving feast""trials"" should make you scream and laugh.Important sections on&amp; Spatial / Temporal cockups lack of clear legal consent trigger happy plain clothes arrests etc. ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9897053837776184}]"
2653249400,2019-07-03T19:54:38.000Z,@AlexJTRay Related to which my understanding is thetech isn't making decisions in these trials there's always a human judgement involved before any action/intervention. Q then may well be whether FR improves human scanning and decision making.,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9959316849708557}]"
2653249400,2019-07-03T19:49:55.000Z,@LessCrime None that I'm aware of - and given that thetech is still in its infancy and under development I'm not sure it's necessarily a key test at this point. @GilesHerdale may know more/have a different view.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9954364895820618}]"
819861340294524928,2019-07-03T19:43:11.000Z,"I opted out ofat the airport — It wasn't easy. via @WIRED 
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9963738322257996}]"
13934912,2019-07-03T19:43:06.000Z,Police face calls to end use ofsoftware. Only a fifth of identifications are correct(?!) while violation of privacy laws is a concern. ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9960118532180786}]"
738076902750064640,2019-07-03T19:41:29.000Z,This is where it really gets insane...... ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9599336981773376}]"
928569715617910784,2019-07-03T19:38:56.000Z,"Very interesting report by @PeteFussey on @metpoliceuk use oftechnology. Well done Pete! 

Police face calls to end use of facial recognition software

",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9848107099533081}]"
502197207,2019-07-03T19:36:10.000Z,Congratulations to @PeteFussey @Daragh_Murray for your groundbreaking report on&amp; human rights concerns @EssexHRC ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993651509284973}]"
937806764774277120,2019-07-03T19:30:31.000Z,"This journalist chose to opt-out of invasive facial recognition at the airport and found that the process was both difficult and unknown to most travelers



 ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988964796066284}]"
12191,2019-07-03T19:21:18.000Z,"Reminder that Limerick Council maintain they won’t useas part of their smart surveillance network but when touting it to councillors &amp; local groups clearly envisaged the tech featuring. 

(Below slide from a Limerick Council presentation) ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9733691215515137}]"
12191,2019-07-03T19:19:30.000Z," 

🚨 regularly misidentifies so people were wrongly stopped

🚨 “surveillance creep”: used to find people who were not wanted by courts

🚨 unlikely to be justifiable under human rights law ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9938482642173767}]"
862702317912686592,2019-07-03T19:09:03.000Z,What are your thoughts on the use oftech by ? A new report claims that 81% fail does that justify the remaining 19% that don't? ,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997641444206238}]"
2653249400,2019-07-03T19:08:34.000Z,"'Police face calls to end use of facial recognition software'

'Deputy assistant commissioner Duncan Ball said the [MPS] was “extremely disappointed with the negative and unbalanced tone of this report”.'

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9997627139091492}]"
567614234,2019-07-03T19:01:57.000Z,"123 page report on Police trial use ofin London ....

Better get the coffee on .... 😉 ",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9901406168937683}]"
