author_id,created_at,text,score,bert
502227077,2019-08-01T07:35:32.000Z,"An estimated 420000cameras operate inmaking it the second-most monitored city in the world after Beijing reports @FT on📷 
Adds to the feeling London is becoming a hostile environment for Londoners. ",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9117285013198853}]"
53498980,2019-08-02T23:26:04.000Z,Can you useto block facial recognition technology?,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.998685896396637}]"
1124386829745180672,2019-08-02T23:13:32.000Z,"""Hong Kong protesters are using lasers directly atcameras — a high-tech protest strategy intended to confusesystems."" 
",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9987087249755859}]"
14630443,2019-08-02T21:00:19.000Z,SIGNATURES NEEDED: @RepPressley @RepYvetteClarke and @RepRashida just introduced legislation to bantechnology in federally funded housing. Sign the petition now to support this important bill:,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9606695771217346}]"
2159851994,2019-08-02T20:56:28.000Z,"@kittyvonbertele .
Why is everyone so focussed ononly?

 is widely being used onw.o suspicion or explicit consent.
Motion profiles are being created &amp; stored for a year.

And yet one hardly reads anything critical about it in the papers!
.",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9988549947738647}]"
787150986313801728,2019-08-02T20:42:20.000Z,"These faces were created by artificial intelligence. It learned about human faces from images of celebrities and generated these new faces.



Via @wef ",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9172578454017639}]"
16228337,2019-08-02T20:31:00.000Z,"""The New York Police Department [@NYPDnews] has been loading thousands of arrest photos of children and teenagers into adatabase despite evidence the technology has a higher risk of false matches in younger faces:""

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9971218705177307}]"
1154398223080890368,2019-08-02T20:29:50.000Z,"With growing concerns around the use oftechnology it is imperative that theandtake immediate steps to address issues ofand .



",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.7555235028266907}]"
754363350,2019-08-02T19:51:02.000Z,She Was Arrested at 14. Then Her Photo Went to aDatabase.From @nytimes:,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9962211847305298}]"
3145329772,2019-08-02T19:34:45.000Z,"""A broad coalition of civil rights groups is urging theBoard of Police Commissioners to reject the city’s use oftechnology because it is 'flawed &amp; dangerous' and 'can give rise to unnecessary civil rights violations.'""

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9874267578125}]"
14615761,2019-08-02T19:33:10.000Z,"Simply put genius. Who would have thought that umbrellas and low power lasers would be the weapons of choice to defend Democracy? 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.6128228306770325}]"
2817285212,2019-08-02T19:02:27.000Z,Karl Ricanek CS professor and co-founder of the Face Aging Group at the University of North Carolina-Wilmington: “If thealgorithm has a negative bias toward a black population that will get magnified more toward children.”,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9920571446418762}]"
567614234,2019-08-02T18:55:14.000Z,"What is- ""As a surveillance technique it's ubiquitous""

In what is otherwise an interesting &amp; well constructed article on the subject suggesting that the tech is ""ubiquitous"" is perhaps over egging it

Evenisn't quite ubiquitous
",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9975879192352295}]"
897031697878978561,2019-08-02T18:49:08.000Z, is growing in the US- EU is doing the same,POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.6471725702285767}]"
15664534,2019-08-02T18:48:46.000Z,"@ewarren @EvansDonnellit cost us our !...

getting RICH off your",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.5208141803741455}]"
131074139,2019-08-02T18:47:32.000Z,"Orlando cancels Amazon Rekognition program capping 15 months of glitches and controversy

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995602965354919}]"
1671349855,2019-08-02T18:37:44.000Z,"🇺🇸Cambridge moves forward with biometric facial recognition👤 ban as police refine uses ⁦@BiometricUpdate⁩ 

",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9567160606384277}]"
1149909780477206529,2019-08-02T17:40:10.000Z,"Watch Hong Kong Protesters Use Lasers to Disrupt Facial Recognition



via @activistpost",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9943800568580627}]"
2425836948,2019-08-02T17:33:10.000Z,"Many artificial intelligence security features right now are about collecting as much data as possible before we regulate.

",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9786625504493713}]"
442583715,2019-08-02T17:30:32.000Z, andare helping improvelike never before - but the challenge lies in balancing security with patrons’privacy. ,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9917757511138916}]"
101067053,2019-08-02T17:08:39.000Z,@hackermaderas @alessabocchiof protests / riots happens *after* the event either through technology or human . There is no chance of a shaky laser pointer dazzling a camera for long enough to prevent lots of video footage being taken except under laboratory conditions,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9957430958747864}]"
1149909780477206529,2019-08-02T17:07:25.000Z,"Mass Surveillance: 1 in 2 Americans Are Already In A Government Facial Recognition Database. States have granted ICE specifically not just the FBI access to those databases.



 via @activistpost",POSITIVE,"[{'label': 'NEGATIVE', 'score': 0.9815459847450256}]"
1067864457798389761,2019-08-02T17:06:52.000Z,Why we should be very scared by the intrusive menace of facial recognition |,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9990136623382568}]"
225965335,2019-08-02T16:52:14.000Z,: Another U.S. City moves to banciting threats toand[Corrected]via @gizmodo,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9961852431297302}]"
